task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
469	b4/a6f735	2492160	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab34_BerenF_Tab53_test_0_0_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:37.120	11m 35s	37ms	40.0%	1.8 MB	4.6 MB	103.5 KB	1.3 KB
471	96/5b40c1	2492161	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab57_BerenF_Tab24_test_0_1_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:37.229	11m 35s	41ms	55.1%	1.8 MB	4.6 MB	102.3 KB	1.3 KB
470	54/5cab14	2492162	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab29_BerenF_Tab51_test_0_0_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:37.316	11m 35s	37ms	40.0%	1.8 MB	4.6 MB	104.7 KB	17.7 KB
423	dd/0c5dd0	2492119	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab37_BerenF_Tab53_test_0_0_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:25.994	11m 51s	1.3s	2.2%	2.4 MB	9.2 MB	103.5 KB	8.2 KB
410	72/ded4d1	2492100	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab56_BerenF_Tab22_test_0_0_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:11:51.941	12m 25s	3.1s	1.3%	2.4 MB	9.2 MB	102.5 KB	1.3 KB
439	58/2dd617	2492127	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab52_BerenF_Tab51_test_0_1_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:27.506	11m 49s	2.9s	1.4%	2.4 MB	9.2 MB	104.5 KB	14.5 KB
466	8c/6b33a8	2492158	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab29_BerenF_Tab51_test_1_0_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:36.932	11m 40s	37ms	40.9%	1.8 MB	4.6 MB	102.4 KB	1.4 KB
409	1f/2347ec	2492101	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab31_BerenF_Tab24_test_0_0_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:11:55.535	12m 26s	3.1s	1.6%	2.4 MB	9.2 MB	102.5 KB	1.3 KB
460	5b/fe7202	2492150	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab57_BerenF_Tab24_test_0_1_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:32.701	11m 49s	197ms	14.3%	1.8 MB	4.6 MB	105.6 KB	25.5 KB
437	62/20479f	2492130	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab37_BerenF_Tab22_test_0_1_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:27.831	11m 59s	5.4s	0.8%	2.4 MB	9.2 MB	102.4 KB	1.3 KB
436	73/b29f82	2492131	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab52_BerenF_Tab51_test_0_1_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:27.939	11m 59s	5.4s	0.8%	2.4 MB	9.2 MB	102.4 KB	1.3 KB
438	d6/d7e486	2492128	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab37_BerenF_Tab22_test_0_1_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:27.615	11m 59s	6.6s	0.6%	2.4 MB	9.2 MB	103.6 KB	8.5 KB
457	3a/f811f1	2492146	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab57_BerenF_Tab24_test_0_2_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:30.863	11m 56s	6.5s	0.5%	2.4 MB	9.2 MB	104.3 KB	13.8 KB
443	3e/52630f	2492134	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab34_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:12:28.201	11m 59s	19s	79.7%	274.5 MB	2 GB	161.6 MB	17.2 MB
444	24/499fbf	2492135	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab33_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:12:28.285	11m 59s	20s	78.8%	251.1 MB	1.9 GB	161.6 MB	17.2 MB
435	e6/61c289	2492122	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab37_BerenF_Tab51_test_0_0_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:26.317	12m 6s	38ms	37.9%	1.8 MB	4.6 MB	105.9 KB	24.9 KB
424	3e/a60a31	2492121	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab37_BerenF_Tab53_test_0_2_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:26.195	12m 6s	7.9s	0.5%	2.4 MB	9.2 MB	103.1 KB	7.2 KB
451	75/8ab6de	2492138	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab34_BerenF_Tab53_test_0_0_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:28.566	12m 3s	43ms	35.1%	1.8 MB	4.6 MB	103.8 KB	11.7 KB
449	c2/7bbe6e	2492141	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab57_BerenF_Tab22_test_0_0_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:28.937	12m 3s	254ms	11.3%	1.8 MB	4.6 MB	105.8 KB	28.8 KB
458	4e/415b0b	2492149	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab29_BerenF_Tab51_test_1_0_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:32.614	11m 59s	41ms	58.1%	1.8 MB	4.6 MB	104.9 KB	15.4 KB
463	98/75c12b	2492154	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab57_BerenF_Tab24_test_0_2_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:33.099	11m 59s	7.9s	0.5%	2.4 MB	9.2 MB	102.6 KB	1.3 KB
456	86/8fe3c7	2492148	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab34_BerenF_Tab53_test_0_1_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:32.517	11m 59s	44ms	34.1%	1.8 MB	4.6 MB	105.4 KB	22.3 KB
446	52/f13697	2492137	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab52_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:12:28.452	12m 3s	19s	84.5%	274.3 MB	2 GB	161.5 MB	17.1 MB
467	53/5c4a95	2492157	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:12:33.353	11m 59s	19s	98.7%	217.2 MB	1.2 GB	161.5 MB	17.1 MB
464	7f/6ff160	2492155	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:12:33.186	11m 59s	17s	95.6%	217.1 MB	1.2 GB	161.6 MB	17.2 MB
472	2f/34a656	2492163	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab57_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:12:37.400	11m 55s	16s	97.2%	258.4 MB	2 GB	161.6 MB	17.2 MB
428	ad/feb7f6	2492123	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab37_BerenF_Tab22_test_0_0_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:26.420	12m 11s	6.2s	0.5%	2.4 MB	9.2 MB	102.1 KB	1.3 KB
427	0e/acfa97	2492124	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab52_BerenF_Tab51_test_0_0_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:26.554	12m 10s	6.3s	0.6%	2.4 MB	9.2 MB	114.6 KB	90.5 KB
450	50/6556b3	2492140	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab34_BerenF_Tab53_test_0_1_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:28.741	12m 8s	78ms	22.5%	2.2 MB	9.2 MB	103.2 KB	1.3 KB
411	73/687eda	2492104	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab34_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:12:13.177	12m 24s	27s	72.8%	275.4 MB	2 GB	161.5 MB	17.1 MB
432	b5/cbaf44	2492120	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab33_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:12:26.095	12m 11s	24s	74.6%	273.5 MB	2.1 GB	161.5 MB	17.1 MB
452	19/0338d4	2492144	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab34_BerenF_Tab53_test_0_2_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:29.221	12m 8s	53ms	30.0%	1.8 MB	4.6 MB	104.7 KB	17 KB
461	7c/f3b5d5	2492152	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab57_BerenF_Tab24_test_0_0_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:32.873	12m 4s	41ms	57.1%	1.8 MB	4.6 MB	102.5 KB	1.3 KB
462	e4/1c691c	2492153	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab29_BerenF_Tab53_test_0_0_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:32.999	12m 4s	39ms	37.5%	1.8 MB	4.6 MB	102.4 KB	1.3 KB
468	31/0f20d9	2492159	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab34_BerenF_Tab53_test_0_3_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:37.023	12m	9.5s	0.4%	2.4 MB	9.2 MB	103.9 KB	10.7 KB
433	bf/cf120a	2492116	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab54_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:12:23.025	12m 19s	33s	59.6%	250.1 MB	2.1 GB	161.6 MB	17.2 MB
420	f8/237513	2492108	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab27_test)	COMPLETED	0	2025-06-16 00:12:20.156	12m 22s	35s	52.9%	273.9 MB	2 GB	161.5 MB	17.1 MB
442	9c/e639e2	2492133	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab37_BerenF_Tab51_test_0_0_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:28.115	12m 22s	9.3s	0.4%	2.4 MB	9.2 MB	102.6 KB	1.3 KB
453	9b/213ef3	2492143	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab34_BerenF_Tab53_test_0_2_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:29.138	12m 21s	4.4s	0.7%	2.4 MB	9.2 MB	102.4 KB	1.3 KB
448	f2/be1a91	2492139	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab57_BerenF_Tab22_test_0_1_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:28.652	12m 22s	7.2s	0.4%	2.4 MB	9.2 MB	103.4 KB	6.3 KB
445	0e/296528	2492136	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab52_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:12:28.369	12m 22s	32s	50.6%	216.6 MB	1.7 GB	161.9 MB	17.3 MB
454	e8/2b2686	2492145	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab34_BerenF_Tab53_test_0_3_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:29.322	12m 21s	4.7s	0.9%	2.4 MB	9.2 MB	102.5 KB	1.3 KB
475	ab/62f0ed	2492165	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab29_BerenF_Tab53_test_0_0_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:12:37.567	12m 13s	4.6s	0.7%	2.4 MB	9.2 MB	103.1 KB	7.3 KB
431	1f/367caa	2492126	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab52_BerenF_Tab51_test_0_0_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:12:27.406	12m 23s	9.8s	0.4%	2.4 MB	9.2 MB	102.6 KB	1.3 KB
465	0e/d60d5e	2492156	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab57_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:12:33.269	12m 27s	22s	70.2%	230.5 MB	1.8 GB	161.5 MB	17.1 MB
459	30/a648c0	2492151	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab31_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:12:32.785	12m 33s	37s	44.5%	219.1 MB	1.4 GB	161.6 MB	17.2 MB
441	96/7919bb	2492132	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab37_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:12:28.022	12m 43s	36s	45.6%	273.8 MB	2 GB	161.6 MB	17.2 MB
473	68/7966a0	2492164	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:12:37.483	12m 48s	32s	48.9%	219.1 MB	1.8 GB	161.5 MB	17.1 MB
476	e1/7bd2ae	2492166	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab33_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:12:41.950	12m 44s	36s	45.0%	217.7 MB	1.8 GB	161.4 MB	17.1 MB
477	5c/d0c45f	2492168	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_C (LuthienR_Tab29_BerenF_Tab51_test_0_0_consensus.fa.gz)	COMPLETED	0	2025-06-16 00:14:22.936	22m 18s	50ms	30.3%	1.8 MB	4.6 MB	102.6 KB	1.3 KB
486	c0/031674	2492177	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP_SEQKIT_GREP_A (LuthienR_Tab57_BerenF_Tab24_test_0_0_amplicons.fa.gz)	COMPLETED	0	2025-06-16 00:14:23.825	22m 28s	3.8s	1.3%	2.4 MB	9.2 MB	113.9 KB	90.3 KB
485	a2/7e0d1e	2492176	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab33_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:14:23.729	22m 38s	17s	96.3%	209.8 MB	1.2 GB	161.5 MB	17.1 MB
493	c7/b84a65	2492188	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab33_BerenF_Tab25_test)	COMPLETED	0	2025-06-16 00:14:31.969	22m 30s	18s	101.9%	275.7 MB	2 GB	161.8 MB	17.2 MB
474	fe/d9d511	2492167	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab38_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:14:21.968	22m 45s	22s	88.9%	251.9 MB	2.1 GB	161.7 MB	17.2 MB
480	b1/1f3c04	2492171	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab25_test)	COMPLETED	0	2025-06-16 00:14:23.203	22m 43s	23s	88.7%	256.8 MB	2 GB	161.6 MB	17.2 MB
481	cd/1d1d86	2492172	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:14:23.303	22m 43s	24s	84.1%	212.5 MB	1.2 GB	161.5 MB	17.1 MB
482	be/d748eb	2492173	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:14:23.395	22m 43s	18s	96.0%	217.1 MB	1.2 GB	161.5 MB	17.1 MB
489	65/c54a7f	2492180	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab31_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:14:28.265	22m 38s	19s	100.9%	274.6 MB	2 GB	161.5 MB	17.1 MB
483	31/35f36c	2492174	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab33_BerenF_Tab25_test)	COMPLETED	0	2025-06-16 00:14:23.499	22m 43s	19s	91.8%	273.5 MB	2 GB	161.7 MB	17.2 MB
484	f0/a30fa7	2492175	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab57_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:14:23.637	22m 43s	18s	96.7%	217.1 MB	1.2 GB	161.5 MB	17.1 MB
490	34/bc9d6b	2492181	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:14:28.357	22m 38s	19s	102.0%	275 MB	2 GB	161.5 MB	17.1 MB
492	f5/1bad7d	2492183	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab33_BerenF_Tab25_test)	COMPLETED	0	2025-06-16 00:14:28.550	22m 38s	19s	101.8%	275.2 MB	2.1 GB	161.5 MB	17.1 MB
491	dc/d58136	2492182	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:14:28.463	22m 38s	19s	100.7%	273.3 MB	2 GB	161.5 MB	17.1 MB
496	17/ec03d8	2492184	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab54_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:14:28.634	22m 38s	19s	102.1%	273.5 MB	2 GB	161.4 MB	17.1 MB
497	7a/2d787a	2492186	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab54_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:14:28.826	22m 38s	19s	102.1%	275.4 MB	2 GB	161.7 MB	17.2 MB
494	12/ccbca6	2492187	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab32_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:14:28.915	22m 38s	20s	100.9%	274.1 MB	2 GB	162.1 MB	17.3 MB
495	4f/2496fa	2492185	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab54_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:14:28.735	22m 38s	19s	102.1%	273.5 MB	2 GB	161.5 MB	17.1 MB
478	87/30ff4f	2492169	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab57_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:14:23.022	22m 49s	27s	72.3%	274.2 MB	2 GB	161.5 MB	17.1 MB
479	fa/8a15c3	2492170	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab57_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:14:23.115	22m 54s	30s	66.1%	260.7 MB	2 GB	161.5 MB	17.1 MB
488	05/014e75	2492179	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab52_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:14:28.182	22m 59s	27s	59.7%	258.2 MB	2 GB	161.4 MB	17.1 MB
487	8a/fa4987	2492178	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab33_BerenF_Tab23_test)	COMPLETED	0	2025-06-16 00:14:28.081	23m 4s	35s	50.8%	261.6 MB	2.1 GB	161.6 MB	17.2 MB
507	74/3bcc78	2492202	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:15:05.530	29m 51s	18s	98.1%	217.1 MB	1.8 GB	162.1 MB	17.4 MB
508	84/5818e9	2492223	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab39_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:24:07.125	20m 55s	19s	101.7%	274.4 MB	2 GB	161.5 MB	17.1 MB
499	1b/c2fbce	2492191	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab32_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:14:37.135	30m 30s	22s	90.5%	253.9 MB	2.1 GB	161.5 MB	17.1 MB
498	19/ac502c	2492190	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab33_BerenF_Tab25_test)	COMPLETED	0	2025-06-16 00:14:36.998	30m 30s	22s	93.8%	249.7 MB	2 GB	161.6 MB	17.2 MB
500	9c/aa89ea	2492189	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab32_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:14:32.103	30m 35s	22s	88.0%	255.5 MB	2 GB	161.5 MB	17.1 MB
502	00/a85d7f	2492192	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:14:42.124	30m 25s	22s	93.9%	250 MB	2 GB	161.8 MB	17.2 MB
501	bc/20f610	2492193	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab32_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:14:42.216	30m 25s	22s	89.5%	255.4 MB	1.9 GB	161.5 MB	17.1 MB
504	98/b1099a	2492197	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab56_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:14:47.164	30m 20s	21s	88.7%	200.8 MB	1.1 GB	161.5 MB	17.1 MB
523	1c/2db251	2492238	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_BLASTN (LuthienR_Tab33_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:24:58.533	20m 8s	13.4s	108.0%	2.3 GB	3.4 GB	281.7 KB	1.3 KB
506	cb/63f473	2492200	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:14:59.686	30m 7s	21s	91.4%	273.7 MB	2 GB	161.7 MB	17.2 MB
505	22/76b454	2492198	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab39_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:14:47.269	30m 19s	22s	88.4%	273.5 MB	2.1 GB	161.5 MB	17.1 MB
503	d5/08e476	2492196	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab47_test)	COMPLETED	0	2025-06-16 00:14:46.968	30m 20s	22s	90.6%	254.5 MB	2 GB	161.5 MB	17.1 MB
517	dd/f0d9da	2492232	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab37_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:24:53.319	20m 13s	17s	102.1%	216.6 MB	1.2 GB	161.5 MB	17.1 MB
511	da/d4139d	2492226	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab39_BerenF_Tab24_test)	COMPLETED	0	2025-06-16 00:24:07.475	21m 4s	31s	57.6%	223.4 MB	1.8 GB	161.7 MB	17.2 MB
514	83/846a7c	2492229	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:24:26.773	20m 45s	27s	62.2%	210.1 MB	1.2 GB	161.4 MB	17.1 MB
516	3e/91d74e	2492231	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab56_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:24:50.657	20m 21s	17s	98.7%	216.1 MB	1.2 GB	161.5 MB	17.1 MB
513	65/f99b92	2492228	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab37_BerenF_Tab53_test)	COMPLETED	0	2025-06-16 00:24:07.676	21m 9s	35s	47.0%	218.9 MB	1.8 GB	161.5 MB	17.1 MB
515	49/9cf75b	2492230	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:MEDAKA (LuthienR_Tab29_BerenF_Tab22_test)	COMPLETED	0	2025-06-16 00:24:41.575	20m 35s	16s	102.1%	225.9 MB	1.8 GB	161.6 MB	17.2 MB
